,Period,Correlation,Ticker1,Ticker2,20d_Volume1,20d_Volume2,close_SD1,close_SD2,Sector1_basic-materials,Sector1_communication-services,Sector1_consumer-cyclical,Sector1_consumer-defensive,Sector1_energy,Sector1_financial-services,Sector1_healthcare,Sector1_industrials,Sector1_real-estate,Sector1_technology,Sector1_utilities,Sector2_basic-materials,Sector2_communication-services,Sector2_consumer-cyclical,Sector2_consumer-defensive,Sector2_energy,Sector2_financial-services,Sector2_healthcare,Sector2_industrials,Sector2_real-estate,Sector2_technology,Sector2_utilities
104,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.32183484570684256,DAL,DE,7095705.0,1473825.0,0.7448022312014677,5.268209698042961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.556077507368499,DE,DFS,1473825.0,1281395.0,5.268209698042961,2.2597702332939926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.3348148642794798,DFS,DG,1281395.0,3025420.0,2.2597702332939926,4.508245023586925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.38829877729069157,DG,DGX,3025420.0,796365.0,4.508245023586925,1.8224326034448328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4221376232096758,DGX,DHI,796365.0,2256660.0,1.8224326034448328,2.35131339674608,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.22032571981560628,DHI,DHR,2256660.0,3567195.0,2.35131339674608,5.284651814060427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.0508953036664983,DHR,DIS,3567195.0,9026465.0,5.284651814060427,0.9688449206933392,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.41449855157823434,DIS,DLR,9026465.0,1524260.0,0.9688449206933392,2.3544068904834345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.6584961957192579,DLR,DLTR,1524260.0,3447935.0,2.3544068904834345,4.848543731300716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
113,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.09220556859611091,DLTR,DOV,3447935.0,1123945.0,4.848543731300716,2.2282996740418755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.39445001172723904,DOV,DRI,1123945.0,1344780.0,2.2282996740418755,2.5726635655696573,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.24857713641250365,DRI,DTE,1344780.0,1041470.0,2.5726635655696573,1.9592720646504387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.9151632853016373,DTE,DUK,1041470.0,2702790.0,1.9592720646504387,1.3769075452693518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
117,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.3180579363545118,DUK,DVA,2702790.0,1072335.0,1.3769075452693518,2.1264106944380083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
118,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6433227348329194,DVA,DVN,1072335.0,7128165.0,2.1264106944380083,0.8398243632311565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.40993631018439103,DVN,DXC,7128165.0,4175530.0,0.8398243632311565,1.447811875195175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6513847593767125,DXC,EA,4175530.0,2284415.0,1.447811875195175,2.7009766135063864,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
121,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.38272567101240834,EA,EBAY,2284415.0,5311940.0,2.7009766135063864,0.6177253700954772,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.35824633512740295,EBAY,ECL,5311940.0,1260445.0,0.6177253700954772,5.053051685459437,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
123,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.6481995439174563,ECL,ED,1260445.0,2089135.0,5.053051685459437,1.3320445788616277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.5673465837886079,ED,EFX,2089135.0,769810.0,1.3320445788616277,4.73767890077948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
125,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.45594112256800895,EFX,EIX,769810.0,1881650.0,4.73767890077948,1.6491443614854417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8813360197293314,EIX,EL,1881650.0,2690970.0,1.6491443614854417,4.388812100165903,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
127,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.0395773332763735,EL,EMN,2690970.0,984075.0,4.388812100165903,2.0762226385244884,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.14324848417789676,EMN,EMR,984075.0,2327940.0,2.0762226385244884,1.5431553105679365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
129,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.29353317332973683,EMR,EOG,2327940.0,3122680.0,1.5431553105679365,2.0896767041858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.6068082590911864,EOG,EQIX,3122680.0,489135.0,2.0896767041858,7.6335744762992315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.2173058655133362,EQIX,EQR,489135.0,1899480.0,7.6335744762992315,1.533199650368198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
132,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.8565915854033043,EQR,EQT,1899480.0,6962185.0,1.533199650368198,1.373301109075753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
133,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5999089129605802,EQT,ES,6962185.0,2053875.0,1.373301109075753,1.0228451596540824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.2214998956030187,ES,ESS,2053875.0,353075.0,1.0228451596540824,8.637649868944667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
135,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.3189701031270184,ESS,ETN,353075.0,2248280.0,8.637649868944667,5.951865043683407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
136,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.0008459881381397436,ETN,ETR,2248280.0,1864330.0,5.951865043683407,2.0187358588619224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.4356064924764528,ETR,EW,1864330.0,2714555.0,2.0187358588619224,1.5107615533071745,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
138,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.5968719606467336,EW,EXC,2714555.0,8441775.0,1.5107615533071745,0.9179973965989022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.5623927974803842,EXC,EXPD,8441775.0,1761220.0,0.9179973965989022,2.5344588531938235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
140,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8306247327287029,EXPD,EXPE,1761220.0,2018260.0,2.5344588531938235,6.063732142120414,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.9082907276782699,EXPE,EXR,2018260.0,1023445.0,6.063732142120414,6.2318817863094536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.06871210683662024,EXR,F,1023445.0,45726015.0,6.2318817863094536,0.19448057158574744,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
143,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.12769388791432104,F,FAST,45726015.0,3560610.0,0.19448057158574744,0.7422729674301856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.32704818486077375,FAST,FCX,3560610.0,12617815.0,0.7422729674301856,1.5740300863512158,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.041706056163721195,FCX,FDX,12617815.0,2157530.0,1.5740300863512158,10.502165650532248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.17942156788924982,FDX,FE,2157530.0,2401780.0,10.502165650532248,0.6390025520105037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.37212877836310176,FE,FFIV,2401780.0,586940.0,0.6390025520105037,1.221385706068238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
148,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.22805792770081282,FFIV,FIS,586940.0,4563270.0,1.221385706068238,0.8834018620068684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
149,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.36172111097449533,FIS,FITB,4563270.0,4335940.0,0.8834018620068684,0.5179001672651575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
150,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6111426407108519,FITB,FL,4335940.0,3510255.0,0.5179001672651575,1.2454376501514237,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.04543861121580166,FL,FLR,3510255.0,1557000.0,1.2454376501514237,0.9767470713474585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.47410846612191043,FLR,FLS,1557000.0,972220.0,0.9767470713474585,0.6882979838882076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.707027692281042,FLS,FMC,972220.0,2524855.0,0.6882979838882076,1.9268901256285393,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.27131092454004113,FMC,FOX,2524855.0,1227575.0,1.9268901256285393,0.4732374381669492,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.9866457226425888,FOX,FOXA,1227575.0,3104070.0,0.4732374381669492,0.5139551537404441,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.030903193093937093,FOXA,FRT,3104070.0,504905.0,0.5139551537404441,1.081063015468398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.6986221610490201,FRT,FTI,504905.0,3432450.0,1.081063015468398,0.6576281276529877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
158,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4963666053103208,FTI,FTV,3432450.0,1588645.0,0.6576281276529877,0.472724876785363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.41062643644561503,FTV,GD,1588645.0,872860.0,0.472724876785363,2.591588405180362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
160,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5872610943446315,GD,GE,872860.0,6295820.0,2.591588405180362,2.588170085338435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.0019020107728629791,GE,GILD,6295820.0,9755720.0,2.588170085338435,2.51721668401716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.05351672220806076,GILD,GIS,9755720.0,4632350.0,2.51721668401716,1.0573858580556907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.039800959184087235,GIS,GLW,4632350.0,8115200.0,1.0573858580556907,1.2838468825444154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6224912500660402,GLW,GM,8115200.0,16820385.0,1.2838468825444154,1.57942181416986,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
165,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.32114044743238723,GM,GOOG,16820385.0,18864420.0,1.57942181416986,3.134211842847755,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
166,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.9974142131853682,GOOG,GOOGL,18864420.0,24802885.0,3.134211842847755,3.1316765607281987,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.4987137956917858,GOOGL,GPC,24802885.0,873525.0,3.1316765607281987,2.3121612413916357,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
168,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4833262954376172,GPC,GPN,873525.0,2758395.0,2.3121612413916357,2.502655234770439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
169,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.05023108661311326,GPN,GPS,2758395.0,11618355.0,2.502655234770439,1.6990396971665827,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
170,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.38509234954692423,GPS,GRMN,11618355.0,638970.0,1.6990396971665827,1.4121757085105333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.2193974574361525,GRMN,GS,638970.0,1979020.0,1.4121757085105333,4.928935919749035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
172,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.0021623951413605423,GS,GT,1979020.0,2109080.0,4.928935919749035,0.43742548191768466,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
173,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.5788940627097525,GT,GWW,2109080.0,279595.0,0.43742548191768466,12.75943287743681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
174,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.0688581378639015,GWW,HAL,279595.0,9658235.0,12.75943287743681,0.9643886119826002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
175,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.12347046451077652,HAL,HAS,9658235.0,2384560.0,0.9643886119826002,1.430571221385415,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
176,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.20594363816835115,HAS,HBAN,2384560.0,20053015.0,1.430571221385415,0.5261774378752088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
177,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.30206480676886927,HBAN,HBI,20053015.0,6336710.0,0.5261774378752088,0.1561377727943786,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
178,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.10838285473155553,HBI,HCA,6336710.0,1046705.0,0.1561377727943786,3.906297924633188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.032989747645568286,HCA,HCP,1046705.0,4108090.0,3.906297924633188,0.15615003313813844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.4157484050947668,HCP,HD,4108090.0,3692280.0,0.15615003313813844,9.980560010473548,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
181,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.5191018620639138,HD,HES,3692280.0,2054000.0,9.980560010473548,2.6352605703611367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
182,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.40045354500627084,HES,HIG,2054000.0,1384220.0,2.6352605703611367,1.5815795456813921,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4999195648870007,HIG,HII,1384220.0,279040.0,1.5815795456813921,3.997644749709595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.37296266988873106,HII,HLT,279040.0,1714110.0,3.997644749709595,7.221279075248729,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.693487712914286,HLT,HOG,1714110.0,1524285.0,7.221279075248729,1.0204620715196484,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
186,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6927158088674491,HOG,HOLX,1524285.0,1312650.0,1.0204620715196484,1.111180627714554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.3106123322079386,HOLX,HON,1312650.0,2993920.0,1.111180627714554,4.941300869036186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.6708627317290268,HON,HP,2993920.0,1129800.0,4.941300869036186,1.2857881322257991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.7874983960250171,HP,HPE,1129800.0,28943685.0,1.2857881322257991,1.4084362035190372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.2263038402734932,HPE,HPQ,28943685.0,11643295.0,1.4084362035190372,0.9932802088016861,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
191,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.02425224607660352,HPQ,HRB,11643295.0,1057295.0,0.9932802088016861,1.4162748368569709,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
192,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.32812132337618477,HRB,HRL,1057295.0,3103440.0,1.4162748368569709,0.7795982914508459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
193,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4958581657574075,HRL,HSIC,3103440.0,1037030.0,0.7795982914508459,1.5735767111627244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.1900345877034629,HSIC,HST,1037030.0,6369295.0,1.5735767111627244,0.16468448731508759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.243950075325873,HST,HSY,6369295.0,1539425.0,0.16468448731508759,6.0183193965914175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
196,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.08884788543303733,HSY,HUM,1539425.0,1218245.0,6.0183193965914175,4.908111042629431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.01729860559269888,HUM,IBM,1218245.0,3824550.0,4.908111042629431,2.665590852268057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.813964105425217,IBM,ICE,3824550.0,2450600.0,2.665590852268057,1.700649250164558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
199,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.22969023278502582,ICE,IDXX,2450600.0,577760.0,1.700649250164558,6.589023057979482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.15853490673255857,IDXX,IFF,577760.0,1612280.0,6.589023057979482,1.1025656350618047,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.46765754879188476,IFF,ILMN,1612280.0,4700095.1,1.1025656350618047,3.73177575927855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4681786893378487,ILMN,INCY,4700095.1,5886825.0,3.73177575927855,2.1271636309561526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4109907308730302,INCY,INTC,5886825.0,42316855.0,2.1271636309561526,0.28570080575538725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.22889410025991555,INTC,INTU,42316855.0,1819060.0,0.28570080575538725,24.05277128759162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
205,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8008284284434232,INTU,IP,1819060.0,4901155.0,24.05277128759162,0.8725282049921773,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
206,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.737070185876714,IP,IPG,4901155.0,4070750.0,0.8725282049921773,0.6904602956608126,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
207,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7503295098748758,IPG,IQV,4070750.0,1387395.0,0.6904602956608126,3.573726023246578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.23309670503777277,IQV,IR,1387395.0,2895375.0,3.573726023246578,2.0015740837297273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
209,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.38429560571715116,IR,IRM,2895375.0,2565420.0,2.0015740837297273,3.5491606595983725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.9152503739796425,IRM,ISRG,2565420.0,1440830.0,3.5491606595983725,12.897274811852576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
